"id","text","label"
"1446066697278996482","BOMBSHELL: Video Emerges Where Fauci and Others Planned for a “Universal mRNA Flu Vaccine” Which Became the “COVID-19 mRNA Vaccine” Because People were not Afraid Enough of the Flu Virus -",""
"1403242074049241091","Most Germans believe EU political system 'not working' after vaccine debacle",""
"1378255241569841154","I really don’t understand the point of vaccine passports.  
Albeit reduced, you can still get covid and carry it with having vax.
So how is that safer than an actual covid test before travelling? 
It’s nonsensical. I suspect this is about data and control. #CovidPassport",""
"1381980653672144897","Working for the government full time/being a medical lead on a COVID response team that currently focuses on the vaccine means I have to keep a lot of my opinion off social media but I be wanting to comment on posts about the vaccines sooo bad 😭",""
"1410049157390159877","PETITION: No to mandatory vaccination for the coronavirus",""
"1405031752452788224","There’s a video going around about vaccine and airlines suggesting them not to because of blood clots. What I will say is people just need to read and stop being silly",""
"1450948880972058632","Secret Vaccine Contracts Reveal How Pfizer Strong-Armed Governments to Maximize Profits • Children's Health Defense",""
"1395643124056199169","Covid vaccine isn’t mandatory, but ima do everything in my power including questioning you everyday to keep you imprisoned until you get it.",""
"1382174235867578368","I’m supposed to do a vaccine clinic run to Burleson all by damn self. . . Why do these people trust me?!",""
"1443008661140369408","So today Jason Kenney and Kaycee Madu announced that the solution to the worst 4th wave in Canada is to clear out anti vax protestors in front of hospitals with law enforcement personnel like these anti vax protestors. 

Our govt is so smart.",""
"1419368581226184710","It’s all coming back. The high numbers, vax breakthrough, closings. I can’t go through it again. I don’t have the capacity. The anxiety alone is likely to give me a heart attack. I can and will just stay in. Ppl I love cannot. I just don’t have anymore in the tank.",""
"1430889330520821763","Thousands of New Yorkers descend on Manhattan to protest against vaccine mandates that force city workers to get the shot or face losing their jobs",""
"1443251504341823492","Pfizer submits data on Covid-19 vaccine for kids ages 5 to 11 to FDA",""
"1392040756462845954","Instead of Bharat Biotech sharing the vaccine formula, other companies should share their manufacturing setup and staff with Bharat Biotech. Let Bharat Biotech have access to their manufacturing setup to produce its vaccine.
#VaccineForAll",""
"1435906573260443659","An NBC 5 investigation raises new questions about whether Tarrant County put profits ahead of public health at COVID-19 vaccine clinics.",""
"1419662893063147524","Concerns raised over travel based on type of COVID-19 vaccine received  |",""
"1419705054311772160","Monday's Bumble adventure: man says putting vax status in our profiles is weird, but liked me, a person who put my vax status in my profile 😀",""
"1419663983859093508","Honestly @ScottMorrisonMP I'm begging you at this point to add the exception ""Australian nationals residing in other countries"" so that we can come back to Australia and see my family. We are all fully vaccinated including my 11 month old daughter.",""
"1374098107219243009","Velta Controlant fer úr 200 milljónum í 6 milljarða á 3 árum. Búnaður félagsins, til að fylgjast með bóluefni Pfizer við COVID-19, er kominn á Smithsonian safnið. 👊🏻",""
"1372550413522763776","Do not get the covid vaccine unless you want to be on the verge of dying",""
"1445213358601478149","I only promote the vaccine and the booster because I love y’all. You are the brightest of the bright on the right. I worry for y’all. I want you to consider it , it’s not too late, message me if you’d like to discuss it.",""
"1386765530632232967","Florida is bringing COVID-19 vaccinations to homebound seniors. To register for a vaccine and for more information email HomeboundVaccine@em.myflorida.com. Residents can also contact the state's COVID-19 Call Center at 866-779-6121 for assistance.",""
"1442136774025760772","Good morning! I’m spending a few days in Montana with my cousins. The Men are Men and the vaccinated are almost nonexistent. Masks as well. We have met several people who have had Covid but aren’t vaccinated. #COVIDIOTS",""
"1414870022149791744","@oran_doyle What is legal position on mandatory vaccination / vaccine coercion",""
"1438870013239255046","Nicki Minaj's Cousin's Friend's Unfortunate Testicular Vaccine Side Effects And This Week's Other Best Memes, Ranked  via @Digg",""
"1392520783784722435","ICYMI: Europe’s vax disaster shows Trump, UK’s BoJo got biggest COVID challenge right",""
"1373729153262837761","I woke up w my right arm sore af.... is this from the vaccine or did I just sleep funny???",""
"1432769520926609412","Idk if it’s the vaccine that got my neck sore or I slept wrong... Either way I need a massage",""
"1405635073794314240","Inslee announces COVID-19 vaccine lottery for Washington’s military members, veterans  via @seattletimes",""
"1405629690988093441","If someone is vaccinated and someone is unvaccinated what are the difference is chances of them catching Covid as per the governments bollocks?",""
"1427986049582645249","Just had my 2nd Coronavirus vaccine. Now officially fully vaccinated 😊",""
"1423217734901456897","""While the vaccine receiving full approval is expected to help with the vaccination push across the country, it is also likely to bolster efforts for mandatory vaccination.""",""
"1402678069962346501","#Breaking: The federal government is set to announce today that fully vaccinated #Canadian travellers will no longer need to spend 14 days in #quarantine",""
"1433758356414599168","Why did you get vaccine to go on holidays when you have been against it for a year? Only brits do that I swear.",""
"1396106002718760962","Hey @AlexandriaSoc why are you deploying Karens at games to yell at socially distanced, fully vaccinated parents to put masks on outdoors? Leave parents alone, follow the science, and chillax. This is how you undermine vaccine takeup, idiots.",""
"1448631333165707274","Top Doctors, Among Which Dr. Peter McCullough Sue The FDA For Pfizer Vaccine Data",""
"1402679324327780353","COVID-19: PM says 21 June decision rests on effectiveness of vaccine rollout – as UK daily cases highest in months - Sky News

Empty treat or another empty promise ?",""
"1402129735300259844","China has approved emergency use of Sinovac Biotech’s (SVA.O) COVID-19 vaccine in children aged between 3 and 17 years.",""
"1378018882942865412","@fmwales @Adamprice @AndrewRTDavies  will you definitely rule out the use of vaccine passports for the domestic sphere and make it down to business whether this policy should be adopted?",""
"1396061789343916033","Protection from #coronavirus #vaccines is expected to wane, but no one knows when. How Long Do Vaccine Protections Last? #Science Can’t Say for Sure",""
"1413288805130547203","I’m not recommend to take the anti vax movement because of my epilepsy you’re using to control me and our country @JoeBiden",""
"1403220051474276357","COVID VAX FORCED GENE DELIVERY SYSTEM RESPONSIBLE FOR MAGNETIC PHENOMENA 
Magnetofection: process by which magnetic field technology (SPIONS: Superparamagnetic Iron Oxide Nanoparticle) is used to force Synthetic RNA into cells to cause Indefinite production of Toxic Spike Protein",""
"1373883804046213121","Ursula von der Leyen threatens to stop AstraZeneca jabs leaving EU  The EU are now showing their true colours, glad we're no longer part of this ragtag organisation 👎🖕",""
"1415238660430106626","UK govt draws a blank over vaccine certification app – no really, the report is half-empty • The Register",""
"1386690573101375488","Biden news live: President to unveil new mask rule for vaccinated | The Independent",""
"1379144381236658181","il tema del mio elaborato di maturità è veramente bello ma io non so trovare i collegamenti con la letteratura moderna dioc",""
"1441223624132751364","@MartinFoleyMP and Labor deliberately morphe protests against mandatory vaccinations and anti vaxxers. That is garbage. Even those who get vaxxed have strong objections to vaccine mandates. #auspol #springst",""
"1376231787223994375","Twitter been arguing for days about the vaccine pricing do NONE of you realize the CanSino SINGLE SHOT vaccine will be available for rs. 4300??",""
"1415991287510040576","Every State should *Accelerate"" the Vaccination drive, as the target is set to vaccinate the every citizen of 🇮🇳 is by the end of this year.

Mission Vaccination✌️",""
"1449902833436856320","Republican AGs Say There Is No Federal Vaccine Mandate for Private Workers, Vow to Sue",""
"1423208927278342150","200% increase in cases of heart inflammation after covid vaccine in children, youngsters. 😱😱😱",""
"1388498444273160195","Smerconish: We need a better vaccine carrot - and a bigger stick",""
"1434887800181202952","Here's what the seven stages of severe COVID-19 look like - Los Angeles Times

Why do vaccinated people care more?",""
"1379935657259323393","the covid vaccine made me realllly sleepy and cold. i’m ready to go and sleep for 10 hours. i’ll see you kiddos when i wake up",""
"1415978413731553280","I told my child’s father I wasn’t comfortable with him being around me  or my child if he’s not vaccinated. Now the anti vaxxer is getting vaccinated 🙏🏽😎 He know I do not play about my damn baby.",""
"1418069947134226433","Panamá recibe 100,612 dosis de vacunas Pfizer vía Covax",""
"1390118246972628992","Bill advances to prevent government from punishing workers who don’t get vaccine",""
"1428055854452903936","Gtfoh
A third booster within 10 months of releasing a vaccine at what point do finally people called bullshit",""
"1394425153707069442","Nalabag na physical distancing sa Pfizer COVID vaccine rollout sa isang mall sa Parañaque, ikinabahala ng National Task Force against COVID-19 | @xtian_mano #ACSBalita #DZRHNationwide",""
"1419700962596294656","Medical groups call for mandatory vaccination of U.S. health care workers.",""
"1423259276911521793","Moderna says its vaccine is 93 per cent effective 4 months after 2nd jab",""
"1441220229628141568","I have been Vaccinated with Moderno February and March just got over having the variant I’ve had a Mono Coco infusion just trying to be safe from Covid Variants.",""
"1429556185754218502","I’m feeling good about my 16 and 13 y.o. going to school bc they’re vaccinated and I live in New England. But sending my 9 y.o. terrifies me. So, I’m not Ok either. Parents Are Not Okay - The Atlantic",""
"1372546972926799878","one year later, both parents are vaccinated 🥰 

mom and i stayed home all year for this moment. needless to say,

today is a great day.",""
"1448322653228609536","Watching 3 coons drag Kyrie for not wanting to take a vaccine and not showing up for his teammates and the owner. I mean none of them are supporting him lmaoooooo. Yt man give y’all crumbs and y’all quick to turn on each other.",""
"1374764274745237506","I just read that the covid vaccine is a step towards transhumanism?? ok pfizer turn me into a replicant",""
"1441233627195449351","@IndiGo6E 
Is Indigo accepting abroad (Canada) vaccine certificate for domestic travel. I have to travel from Delhi to West Bengal, will I be consider as a fully vaccinated passenger? I'll come from Canada,I have taken two dose of Pfizer vaccine.Or I need Covid negative report?",""
"1378247433331879939","As the Dumbarton &amp; West Scotland candidate for @ScoLibertarian, I will fully oppose mandatory vaccination laws and mandatory face mask/visor laws as well as oppose vaccine passports.",""
"1409673170773102595","Retrasar 12 semanas la segunda dosis de Pfizer incrementa los anticuerpos @elperiodico",""
"1450847538978992131","I believe everyone has the right to make their own choices about their bodies. If you don’t wanna be vaccinated, it’s your choice. I got vaccinated because I felt it was the right decision.",""
"1391033792731652097","Ramping Up Its COVID Response, EU Will Buy Up To 1.8B Doses Of Pfizer Vaccine",""
"1373723200853528579","Help please - My dad 80 had vaccine 8 weeks ago and within a few days came out in typical post vaccine rash. It’s 8 weeks on and rash hasn’t gone and is now popping up in other places - views on what’s happening and if should have second dose? @dermatology @TheDermEditor",""
"1439654319771439106","Chris Rock announces he has a breakthrough coronavirus case, urges followers to get vaccinated",""
"1409551870784413696","#StrayKids #itzy #ryujin amici 2021 sanremo covid no vax felix maria de filippi cherry bullet weekly serkan cayoglu ozge gurel can yaman ragazzi belli ragazze belle",""
"1405799077829173249","SPM, STPM candidates to get Pfizer shots starting July",""
"1389187991973806084","""Had I been able to get this vaccine to my mom in February or March she might still be with us today,"" said Jana Thorson, who lost her mother to COVID-19 in April.",""
"1429714935320174598","In the NSC’s latest SOP on 20th of August, people who fully vaccinated were now allowed to travel beyond nearly 6 miles from their residence, but still confined to interstate and interdistrict travel restriction, according to The Malay Mail.

So, what's the agenda here?",""
"1415972077614608387","Officially fully vaxxed yesterday &amp; I couldn’t be happier 🥳 
#COVIDVaccination #vaccinated",""
"1389898682863075331","The vaccine really do having side effects. Gettin my ass kicked by the second dose",""
"1423951461160046592","Gov. DeSantis objects to vaccine mandates at hospitals",""
"1424108170432196609","Showing the over sized vaccination card that won’t fit in your wallet is a joke. We need government issues vaccine passports. Otherwise the antivaxxers will just use one of the blank copies online to make fake ones. Cmon people think a little.",""
"1428056575927885824","What's two days from now? The application deadline for my Personal Essay and Memoir Masterclass in NYC, Sept 25-26. Two days of workshopping, guest speaking, deep talking, uncontrollable laughing and EATING. Get your vaccinated application to me by 8/20!",""
"1417158813438853120",".@kilmeade Comparing negligence to cliffdiving is irresponsible and a false analogy. Not wearing a mask, not getting vaccinated doesn't just affect you, pendejo. 'Yuge' difference!",""
"1417957556115365888","Doctor hopes his scary COVID story convinces people to get vaccinated",""
"1428058368493588483","question for vaccinated San Francisco people who aren't living with children under 12 years old: starting 8/20, once restaurants &amp; bars allow only vaccinated people inside, are you going to eat &amp; drink inside? I'd thought I would but now I'm not sure",""
"1431774749135233026","$auph Dr. Glickman and CEO Peter Greenleaf do not like SHORTS 👇👇👇👇
 
Benlysta patent from GSK will be expired in 2023.
 
AUPH Chairman of the Board George M. was a 30+ year Pfizer (PFE) executive and Scott G. at NEA is also a Pfizer board member. The six degrees to Pfizer",""
"1386397937073225734","Me Up Until Just Now: No side effects from second Pfizer shot. Awesome. I feel great. 

Me Just Now: Uh.... it took a lot of effort to get off the couch just now... Why did it hurt?",""
"1397962227303403520","my younger is refusing to get the vax because of Joe Rogo &amp; and my very conservative father is laughing at anti-vaxxers, citing Darwinism

what a weird time",""
"1419658721555271681","All this talk about yall aint want this particular brand  vaccince killing me

Do you know the name of any of the childhood vaccines you received 

NO 

For all we know everybody got a different brand vaccine 😂😂😂",""
"1416226339086995456","2nd Dose Done ✔️ 
I’m now fully vaccinated and protected 😇💪🏻",""
"1394416376782237697","Kelly “The Patriot “ has blocked Me and decided to Vax her Middle ~ Schoolers so they can resume normal life.",""
"1432397952472031239","Vaccinate all children from school age 3 years onwards mandatory.
no vaccination - no school, no kindergarten 
approve vaccination for children immediately 
@US_FDA @EMA_News from 1st October 2021",""
"1393055369077739523","Delay in giving second jabs of Pfizer vaccine improves immunity  #NEWS",""
"1407621149635321859","Govt needs to capitalise on the great progress made by the UK’s vaccination rollout by allowing vaccinated people to travel to low risk countries this summer without the need to test or quarantine. This will get the travel industry moving &amp; boost the UK economy #speakupfortravel",""
"1420366946772656128","UW researchers hope targeted, clear messages will conquer vaccine hesitancy  via @wr_record",""
"1397993957250973699","PETITION: No to mandatory vaccination for the coronavirus",""
"1398514074921488387","Quit dragging on this crap about Covid19 for years.  People getting the vaccine, not getting it. Biden got the damn vaccine and it's not done a damn thing about improving him. 🤣😂.",""
"1415978227479334913","i can't even show how happy and emotional i am i repeat it but i'm in the thing to get vaccinated idk how it's called but yeah",""
"1405574571781025794","Parents Furious As Students ‘Branded’ By Covid Vaccine Status At NH Prom #BreakingNews #News #Politics",""
"1424892168330678282","Ppl more mad at Lamar questioning the vaccine than Joe Bidden sleepy ass lying to get the “black vote”.",""
"1448628227153567758","ConocoPhillips is the first major oil producer in Texas to say it will require certain employees to be fully vaccinated despite a ban in the state on such mandates",""
"1398204581222309894","Only 11.4% have been vaccinated with 1st dose &amp; only 3.1% have been fully vaccinated till 26th May, 21.

How many are still left? We all can imagine. Even with this ratio, the Modi government is risking the lives of students of class 12th NSUI demands #CancelExamsSaveLives",""
"1372565480595206145","To all those women who post pictures of their vaccine cards; keep that same energy when you get your next abortion, make sure to post the receipt!",""
"1405697471251042307","vaccination incentives are stupid
just get vaccinated dumbass
do you want me to feed you in the same way a bird feeds its offsprings too
do you want me to take care of the wittle baby that you are as well",""
"1417969505964380164","Some of those who were hesitant to get the COVID vaccine decided to get it today at Legion Field. Hear their reasons at 5 &amp; 6 on @abc3340",""
"1398382428952043521","Moderna taps Samsung for fill-finish duties on 'hundreds of millions' of COVID-19 vaccine doses | FiercePharma",""
"1378272239687065610","PETITION: No to mandatory vaccination for the coronavirus | LifePetitions",""
"1417202844244000770","Canada to Welcome Fully Vaccinated U.S. Visitors on Aug. 9",""
"1435913057704849408","im probably gonna be kinda ia for today at least because i got my second dose of the vaccine yesterday and honestly the side effects are kicking my ass",""
"1402705554578022405","Ok so I just read that our president will be giving stock pile COVID-19 vaccine's to low income nations! WTF REALLY! He is bucking paying a 4th Stimulus to those US Citizens who need the money, but will send millions $$ &amp; Vaccine out of country?! Wow NOT GOOD",""
"1405042457608278016","The problem with mandatory vaccination is the removal of human right in protecting one’s health and life, including the choice of vaccine to use.",""
"1372558534915682306","Roughly a day after my vaccine dose. Side effects- My arms sore, and I've got this overwhelming sense of relief. 

Get vaccine when it is your turn, and please still exercise caution !",""
"1431086193861664768","Got my second vaccine dose and all ive been craving since then is sour cream and onion chips. This is just like 1984.",""
"1432398619596840961","just got vaccinated, it made my dick grow 6 inches. go get vaccinated 😁",""
"1384552683118469121","Should #vaccination be required for teachers and students?

Our research finds that somewhat more teachers than parents favor requiring both teachers and students to be vaccinated in order to hold in-person classes:",""
"1400054313146195968","Today i got 18+ covid vaccine with my wife, I have two wheeler only.but i fine for social distance in two wheeler

Dear Dravida Arasi, You have successfully been vaccinated with your 1st Dose with COVISHIELD on 02-06-2021 at 11:26 AM.",""
"1401731596831625217","Vietnam launches $1.1bn COVID vaccine fund: 5 things to know",""
"1442532402027536388","Great. I receive the referral from the Dr. to get the 3rd vaccine shot but the places administering them have not been directed to give 3rd shots by the Ministry of Health so won't book any time slots for them. The pharmacy I called was pretty darn snotty about it too. grrrrr.",""
"1415731186748559360","[The Washington Post] Covid-19 global updates: Protests hit Athens and Paris over new coronavirus restrictions, vaccine mandates Covid-19 global updates: Protests hit Athens and Paris over new coronavirus restrictions, vaccine mandates.",""
"1415725267067162627","Not me doing a gassho meditation after I got vaccinated only to inevitably pass out like 🧘‍♀️😌😴😪",""
"1450958955069464581","U.S. Supreme Court Justice Rejects Challenge to Maine COVID-19 Vaccine Mandate",""
"1450945787630796800","Just got an email asking for my support from a “group of concerned teachers against vaccine mandates for school district employees” and like",""
"1421429066478104580","Who should get vaccinated?    (with their doctor’s approval)

1) Adults over 65 years old
2) Overweight adults over 30 years old
3) Any adult who WANTS to be vaccinated",""
"1448852720522182663","May this Dussehra take away all the pain and suffering the world had to go through in this pandemic. Happy Dussehra everyone, get vaccinated and stay safe! #HappyDussehra #Navratri2021 #goodoverevil",""
"1392913623832465414","Sure, the CDC might have said what they said to encourage more people to vaccinate but... what really is the point of vaccination if we're still gonna mask? We either remove them or accept never taking them off.",""
"1378288042562183169","I know there’s lots of comment regarding the vaccine but fair play NHS Wales, I’ve had the jab and now my wife has just received a call to offer appointment today. Reason given....no shows and cancellations. Beggars belief really!",""
"1415978362527440902","Good morning Twitter family! I hope you have a great day! 2nd day post vaccination and I feel just fine! Anyone who worries about the 2nd vaccine, don’t, it’s a piece of cake! Blessed be!💜💜💜",""
