"id","text","label"
"1415991287510040576","Every State should *Accelerate"" the Vaccination drive, as the target is set to vaccinate the every citizen of 🇮🇳 is by the end of this year.

Mission Vaccination✌️",""
"1393273826176380928","Important unknowns with B1.617.2 variant, says UK PM as vaccine doses to speed up – Times of India",""
"1405771197070016517","Anyone aged 18 and over in England can now book their Covid-19 vaccine in England 🎉

Follow our LIVE blog for the latest news and updates",""
"1398225097803055104","Time for vaccine numero 2, the only question is do I go for my shopping after it like I’d planned or for a few pint 🤔",""
"1419551366637293571","I happen to think mandatory vaccination is fine in general, but I see why people don't like that.

What I don't get is why we don't at least force people in medical professions to get vaccinated.",""
"1446070935623241733","Finlandia suspende las vacunas contra el COVID de Moderna para hombres menores de 30 años por preocupaciones sobre la inflamación cardíaca | #Trikooba",""
"1396862201277812738","People who belong to the age group of 18-44 years can now walk-in to inoculation centers to seek help for vaccine registration on the Co-WIN platform.But this facility will only be available at state-run inoculation centers and not those managed by private hospitals.#Covid19Ind",""
"1448625072198098962","Lamento di un pro vax | Il Caffè di Massimo Gramellini",""
"1433345033105723393","Graphene Oxide Is the Main Ingredient in Covid Jabs, Says Former Pfizer Employee",""
"1398522305706344450","#NowPlaying PUNKS &amp; RE-CREATION - Maxine's Got The Vaccine",""
"1393061941371826186","Opinion: DeWine’s $1 million vaccine lottery shows he’s willing to gamble",""
"1419699876594651146","Medical groups call for mandatory vaccination of U.S. health care workers.",""
"1439931820426993670","See what WSJ wrote. Why Pfizer is not addmiting it publicly?",""
"1414745809875255304","Quebec says 2nd vaccine dose allowed for those with previous COVID-19 infection   Quebecers who have had a COVID-19 infection are now being allowed to get a second dose of vaccine, the Health Ministry announced Monday in a news rel…",""
"1392841590859763717","How effective are COVID-19 vaccines among Springfield and Greene County residents? Check out these numbers.",""
"1405775170317393921","New post (Taiwan says 240,000 Covid-19 Moderna doses to arrive on Friday) has been published on Zacnetwork Health -",""
"1401733639235198977","Got my second covid vax today &amp; honestly I’m so proud of myself for doing this for my parents. I know it’s still possible to catch covid w/the vax, but they gave me the world &amp; the least I can do is give them safety &amp; peace of mind. ❤️",""
"1425835816161583105","Prison guards union warns Wolf of legal action over vaccine mandate",""
"1412831190453678080","A new Washington Post-ABC News poll finds 93% of Democrats said they’ve either received a coronavirus vaccine or plan to, while just 49% of Republicans said the same.",""
"1402096998665359365","Currently promoting a second dose for Pfizer vaccinated only",""
"1405927870002827264","Tell Missouri's governor to make mandatory vaccination illegal.  My neice has lost her job at bjc because she refuses to take the covid vaccine 😡",""
"1438231238003757056","Easing restrictions before 80 pc of adults fully vaccinated 'reckless' — AMA",""
"1437051628453040131","#If employers require mandatory vaccination of employees. Employers must pay for the vaccine and the administration of the vaccine and not just pass the cost on to the taxpayer.",""
"1397348508651425793","COVID-19 Vaccination appointments available at CVS near HARRISBURG, PA. Sign up at  2021/05/26 00:27:00",""
"1411056038053400584","6 fully vaccinated people died of COVID-19 in the world's most vaccinated nation, health officials said. All had underlying health conditions. #NewsBreak",""
"1438387400456212489","Dicitur: italiani ,""venduti"" come cavie, dal governo, per la sperimentazione dei ""vaccini"" Pfizer e Moderna? Da questo si capisce l'insistenza alla cosiddetta vaccinazione!",""
"1391030006621540353","End the mandates now and open back up. Nearly half of people have gotten at least one shot of the vaccine (when you include those who already had covid you already reached herd immunity)",""
"1411045341198049283","OK fuck it story time, so this lady comes in all gold jewelry everything like the bitch was Poppin you know drippin money. And she just came to get her dog vaccinated I tell her that the vaccine is $12.",""
"1414746276260843520","patut tak yah bg tahu vaccine apa dulu. ada pulak aim nak vaccine itu ini . ni kalau aku ckp aku dpt vaccine sekian2 dgn tak tahu apa pegi je hari tu as long im vaccinated. tp mostly yg demand ni rata2 dgn dpt sinovac. sekian",""
"1414327395805499393","The only people that aren’t getting the vaccine are people that wear jeans to church.",""
"1417967478890582017","Not much shocks me, but learning Eric Clapton is a racist asshole did it.

Eric Clapton Will Not Play Shows Where Proof of Vaccine Is Required  via @RollingStone",""
"1433597651979628554","I can't that say this comes as a surprise, but this is apparently the tweet that did it. Alasdair misrepresents the concerns of people worried about mandatory vaccination as attacks upon him for choosing to receive the Pfizer shot. Alasdair is not only in denial, he's a coward.",""
"1436094220826202117","MONTHS AGO RT @ethanmwolf: If you’re not getting vaccinated now, you’re damning the rest of us, and I stand with President Biden in saying my patience is running thin.",""
"1384206299248791560","Im kind of glad I’m taking biology during a pandemic, learned more about the vaccine and viruses today",""
"1392848385762336769","CPI da Pandemia: ex-presidente da Pfizer no Brasil presta depoimento à comissão; acompanhe... (",""
"1395301427875041280","El pez monje y el pez obispo son dos tipologías monstruosas que eran conocidas en la Edad Moderna como ""peces religiosos"".

El pez obispo (Johann Zahn, 1696)
El pez monje (Conrad Gessner, 1560)",""
"1438227227074830343","Biden’s sweeping COVID-19 vaccine mandates aim to get shots into the arms of the unvaccinated. Vaccine mandates have been around for more than a century, notably as a requirement for children enrolling in public schools.",""
"1420125918069235714","Atp if wanna get the vaccine get it … if you don’t want to just don’t. It’s very simple. In ten years we’ll know which side was the right one 🤷🏾‍♀️🤣",""
"1441852958929469441","Marine Officer Speaks Out On Vaxx Mandate As Illegal and Unconstitutional  Time for the military to wake the hell up...",""
"1395326224839462914","2. Vaccine boosters coming as soon as September  #axiosam",""
"1393276718580961287","Why didn’t @BorisJohnson enforce much stricter border control to prevent the importation of new variants? India was on the ‘red list’ weeks after cases were rocketing in India. We should have been much tougher on our borders not least becuse our #NHS vaccine rollout is excellent.",""
"1398377833647513602","CDC says fully vaccinated people can confess to me that they are in love with me",""
"1405925893948817408","Do you need a ride 🚙 to and from a @OCGovCA POD site (point of dispensing) to be vaccinated against COVID-19? Our #OCCOVID19 Hotline can help! Please call ☎️ (714) 834-2000 today. #ThisIsOurShot",""
"1414923510552662016","@marklevinshow If not for Donald Trump's Warp Speed Vaccine the number of deaths could have been worse than The Spanish flu, 100 million. Covid-19 6.9 million.",""
"1443368327150112772","🚨 Poll: Majority Say People Should NOT Lose Job for Rejecting Vaccine",""
"1421762795754991617","If the government signs me over ownership of a brand new, three bed house with a driveway and a garage then I'll get vaccinated.

You need to up your game. I'm calling your bluff Boris. You'll never get #VaccinePassports &amp; mandatory vaccination through the Commons.",""
"1425836503477915648","@CNN MOD DEMS  Get the freekin BORDER CLOSED!  AOC &amp; squad not POTUS...!  WAKE UP JB.  DELTA NATIONAL EMERGENCY BESIDES OTHER VARIANTS!  YOU CAN MANDATE ALL USA GET VACCINATED WITH EXECUTIVE ORDERS!  DECLARE A NATIONAL EMERGENCY! U OWN SUPREME COURT WILL APPROVE I",""
"1420362743069224966","Farmaceut Pfizer denkt dit jaar fors meer te verdienen aan de verkoop van het coronavaccin dat het bedrijf samen met BioNTech ontwikkelde. Daardoor verhoogt het Amerikaanse bedrijf ook zijn verwachtingen voor heel het jaar.Niet normaal dit!!",""
"1390774650658070532","""There is a limit to how far collective opinion can legitimately interfere with individual independence""

This is an issue that will remain in the spotlight as pandemic restrictions still linger despite higher vaccine rates. It'll be interesting!",""
"1385629290633515016","COVID-19 vaccine sites in Dallas, Denton counties close due to severe weather potential",""
"1430252873791672325","Can y’all get vaccinated and not be fucking stupid so I can enjoy things again and not be depressed all the time?",""
"1390786022947098630","Getting the vaccine at the end of the month happy days, step closer to getting back to normal 👌🏼",""
"1432749019353075713","But locally, does the country produce vaccines in general or is everything imported?",""
"1415707549437874178","WTH!? 😱🥶

More cities in Indonesia are being sealed off again as ""covid cases"" rise. Indonesia's doctors have taken the Sinovac vaccine from China and are now dropping like flies. Nearly 500 vaccinated doctors have already died and many are getting sick.",""
"1395645115482349569","With Moderna shipments uncertain, Ottawa lowers expectations on vaccine deliveries",""
"1432337687852191756","Got my vaccine to day! super happy to be joining the fight against #COVID19",""
"1405323280542732289","Too funny. Get the first shot you are offered!!!!! Those who got a shot of AstraZeneca will not be allowed to see a Broadway Show in New York. People with AZ better join ranks with the unvaxxed and hope the USA does not institute a vax passport. #mbpoli #ontpoli",""
"1396179088797208578","These vaccine effects really be making me feel like I was melting and freezing to death at the same time lol",""
"1448624156896120833","""Georgia pediatricians are already preparing for parents’ questions if a COVID-19 vaccine for young children is authorized in the coming weeks.""",""
"1433749830023667737","Seen a lot of debate about UK 12-15yos being offered covid vaccines while need so high around the world. As far as I can tell it's a false choice as global scarcity readily solvable by now...but, will same complaint be made offering them to 🇦🇺 12-15s!?",""
"1390788570361778180","Approximately 99.99% of fully vaccinated people in the United States have avoided coronavirus ... -",""
"1414740050873655298","Post-Covid Vaccine Deaths Are Not Being Autopsied – Why? By Ethan Huff - Dr. Jane Orient, M.D., the executive director of the Association of American Physicians and Surgeons (AAPS), wants to know why the medical system is refusing to perform...",""
"1451928857867689989","@olivierveran On se vaccine contre quoi au juste ? Taux de mortalité du variant delta : 
0-9 ans : 0,00032%
10-19 ans : 0,00035%
20-29 ans : 0,00125%
30-39 ans : 0,00430%
40-49 ans : 0,01395%
50-59 ans : 0,05054%
60-69 ans : 0,18367%
70-79 ans : 0,55290%
80-89 ans : 1,43525%",""
"1374754262488551426","Coronavirus: Why EU lags behind China and Russia in ASEAN vaccine diplomacy",""
"1441758269865750543","Heartbreaking story of young unvaccinated BC woman who died of #COVID 

Vaccines are safe and remarkably prevent death and serious COVID illness  

Father urges people to get vaccinated after daughter, 29, dies via @VancouverSun",""
"1420362527762944007","La otra noticia fue la firma de un contrato con el laboratorio Pfizer para la compra de 20 millones de dosis de su vacuna contra el coronavirus, después de 13 meses de negociaciones frustradas.",""
"1382392006706626561","Care home staff in England could be required to get a coronavirus vaccine as a condition of deployment to protect elderly residents, the Government has said. A consultation has been launched to get views on the proposal. 

My @PA copy here:",""
"1378272239687065610","PETITION: No to mandatory vaccination for the coronavirus | LifePetitions",""
"1374766691402584068","The 2nd @pfizer shot is now coursing through my body! So far, it feels like the vaccine is cranking Van Harlem’s debut album. Maybe I’ll wake up tomorrow in a trashed hotel room. #sexdrugsandrocknroll",""
"1384214599684087821","Which COVID-19 vaccine is better? The first one you can get. Dr. Samir Gupta, from St. Michael’s Hospital in Toronto, explains how the four COVID-19 vaccines now approved in Canada work and why efficacy rates aren’t the most important numbers to look at.",""
"1398406116523089920","Fully Vaccinated Still Allergic to People Funny Humor T-Shirt-Allergic to People 2021-Get bulk t shirt designs for merch, printful and teespring",""
"1428076153701642243","Pfizer ousts Moderna as the preferred vaccine maker of day traders",""
"1389200285134958597","Booked my vaccine through the new hot spot eligibility. As expected, wasn't a smooth process. Almost all the vaccination sites have no availability, and unavailable sites aren't filtered out of the list. If this is how bad it is within the first hour, doesn't bode well.",""
"1394346530144985088","""Governor Cuomo says vaccinated people no longer have to wear masks or social distance in New York starting Wednesday""

please keep social distancing for the sole fact of: i dont want anyone near me",""
"1396107962284875782","Excited to get my second Moderna dose today! We have stocked up our pantry in case of side effects.",""
"1440808516415938565","The importance of mandatory vaccination for health care professionals and support workers illustrated right here:  #Covid_19 #vaccinated",""
"1435902061078536193","Children 5-11 can get coronavirus vaccine in Slovakia starting Thursday  #Health  #news 873",""
"1398393272905527297","Just listened to this vaccine 💉 video on Instagram, than at the end I heard info wars ... 🙃😵",""
"1442278008874692611","""this does not mean it’s not a good bet for some, but it does mean it’s been a bad bet overall ... that probably means that 2/3 or maybe even 3/4 of those vaccinated faced a “bad bet” with odds not in their favor""

all cause deaths and vaccination status",""
"1384949069190246400","Concord is showing up with God’s Love today by hosting a vaccine clinic. So thankful we can help!",""
"1441756434375405569","Fully vaxxed as bro! Now when do I become Magneto? #GetVaccinatedNow #COVID19Aus #vaccinated",""
"1382388160529842180","The Vaccine is Safe , They said. It wont change you, They said. Its just a vaccine?  LMFAO! ✌🌎",""
"1436074867984683013","Terrifying this government is willing to strip people of their basic freedoms, for not taking a vaccine that is ineffective in preventing the spread of COVID.",""
"1395390397535293442","Indian vaccination drive : 
1) January:- Difference between 2 dose..28 days.

2) March:-Difference between 2 dose…45 days.

3) May :- Difference between 2 dose…..90 days.

4) June :- 1 dose sufficient.

5) July :- Still you are alive ! Why you need vaccine!!
Go home.

😆😉😅🤭",""
"1384554945735704581","‘Legitimate interest’ crucial for vaccine passports",""
"1439714235299291143","Horowitz: Heavily vaccinated state accounts for 65% of India’s COVID cases after rejecting ivermectin",""
"1397364363451797504","🇨🇦Thoughts are w the 2,506 across🇨🇦 who were newly tested positive&amp; families &amp;loved ones of 51 Canadians who succumbed to C19 today. There are 2,837 in hospitals (1,174 ICU) 256,179 rec'd vax 🇨🇦
Kindness is loaning someone your strength instead of reminding them of their weakness",""
"1416743510561132548","Facebook exec says platform is a 'scapegoat' for Biden's vaccine failure  via @nypost",""
"1436070924952948743","Why are we pretending there's any doubt about vaccine passports going ahead when the contracts were awarded months ago?",""
"1395644288994775045","🤝 We're calling for all Covid vaccines to be sold on the basis of open patents so that all countries have fair access.

✅ We're not safe until everyone is safe. There is no room for sitting on the fence.",""
"1400807253016563719","If you become COVID + after vaccination, you’re still contagious. Isolate for 10 days as if you weren’t vaccinated at all

اگر ویکسین کے بعد آپ کو کرونا ہو جاۓ تو آپ سے دوسروں کو لگ سکتا ہے۔ دس دن کے لیے گھر والوں سے علیحدہ رہیں۔",""
"1396566848108388356","….fully vaccinated more of its population against the coronavirus than any other country, has closed schools and canceled sporting activities for two weeks as infections बाफ्रे",""
"1448856276885254158","Par Ethan Huff : Si l’on extrapole en se basant sur ce que nous savons actuellement de la sous-déclaration des accidents vaccinaux, les dernières données du VAERS (Vaccine Adverse Event Reporting System) suggèrent que plus de 160 000 Américains",""
"1415978413731553280","I told my child’s father I wasn’t comfortable with him being around me  or my child if he’s not vaccinated. Now the anti vaxxer is getting vaccinated 🙏🏽😎 He know I do not play about my damn baby.",""
"1405936889077452802","Running around like a fucking idiot tryna get my 2nd dose of Moderna cuz the pharmacy my appointment was booked at ran out. Livid is an understatement.",""
"1378021014655823876","PETITION: No to mandatory vaccination for the coronavirus",""
"1415972073210589185","Don’t forget to maintain safety at vaccination sites- #WearAMask #SanitiseHands Avoid close contacts! 

And even after you are vaccinated- remain vigilant- it takes time to build up immunity. 

#VaccineRollOutSA",""
"1431079882746994691","You are the host COVID is the invader 
IT WANT'S TO STAY ALIVE MORE THEN YOU.
When it jumps to a new host it's stronger and stronger. Until it's strong enough to kill you.
Well  COVID does it now. 
IF you don't get vaccinated it will be so strong. 
You'll only have hours not days",""
"1405029443827994627","@ArvindKejriwal
Sir please help me to get my father vaccinated Covid-19",""
"1396865887760797702","Now you asking ppl to go back to work where most ppl not vaccinated or have children to care for?? Labor built this country we are no slaves anymore...",""
"1433761236332662789","Calling ivermectin ""horse medicine"" is ridiculous and the trend can be traced back to Pfizer shills on Twitter.",""
"1421663226606071808","Protest vaccine passports and mandatory vaccinations. Anything not approved by the FDA is optional.",""
"1425386070754082817","@Daniielmoreno30 no es moderno porque lo han vacunado con Pfizer 😎
½ vacunados sí señor!!!!",""
"1379536182288257024","The President has announced that every adult in the US will be eligible to be vaccinated by April 19, almost two weeks earlier than his first deadline",""
"1378236217485971458","I know 2 people that plan to not be vaccinated. Not people I would socialize with. They are ~60-82 yo.
Both have dietary beliefs I would consider extreme or at least very restrictive. Makes me wonder what info is out there on supplement sites pushing vaccination hesitancy.",""
"1421657578505871361","Ex mak mertua ws i.HAHAHA ke i tengah hallucinate,side effect vaccine mungkin?",""
"1379138224866668544","Getting my first Covid vaccine dose tomorrow and I’m so excited but so nervous.... I don’t like needles and that’s the only thing that’s making me nervous",""
"1426677171431555077","~ 50,000 protesting AGAINST COVID-19 Vaccines and Vaccine Passports in Montreal",""
"1436346994457382912","Biden 'disappointed' in GOP governors who plan to resist vaccine mandate: 'Have at it'  #news #topstories #berkleybearnews",""
"1420361859648172037","“The Trudeau government did its job. There is no shortage of vaccines in Canada…Instead, there’s an acute shortage of arms.”

Provinces must use every possible carrot and stick, including vaccine certificates and mandatory vaccination for certain workers.",""
"1438377721558614016","The UK is sitting on tens of millions of surplus #COVID19 vaccines that could be redistributed around the world without impacting its domestic programme. It is deeply selfish [given] tens of thousands of people are dying every week @stevecockburn",""
"1387197368701915136","The United States “is providing a range of emergency assistance, including oxygen-related supplies, vaccine materials and therapeutics,” Biden told Modi, according to a statement.",""
"1417970999849533447","Grávidas vacinadas com AstraZeneca receberão 2ª dose da Pfizer em SP - 

#Dia1VaiSerGigante
#VotoEletronicoAuditavelJa",""
"1415978362527440902","Good morning Twitter family! I hope you have a great day! 2nd day post vaccination and I feel just fine! Anyone who worries about the 2nd vaccine, don’t, it’s a piece of cake! Blessed be!💜💜💜",""
"1416871953416085504","Moderna Covid 19 vaccine now available at Desoto Family Care Clinic!

CALL US AT 662-510-5353 to set your appointment !",""
"1430886161535410176","""Upon the approval of a COVID-19 vaccine by the [ US (FDA)], the IAFC calls upon all fire chiefs to advocate for the mandatory vaccination of all of their fire and EMS department personnel against the COVID-19 virus by an FDA approved COVID-19 vaccine...""",""
"1408653260970356736","Putting political affiliations aside...there’s a lot of opinion around our vaccine rollout not being what it should, ie: too slow.
Do you think it could have been better?",""
"1415266131733008390","I agree with Keith we'll get vaccine rollout in every response to @Keir_Starmer's questions today #PMQs 

@LBC @mrjamesob",""
"1418704258724245505","@ValentineShow if you had died, probably those white hillbillies would have believed that this virus is serious and the vaccine is the cure, literally. 😐👎",""
"1401162546833367042","We are happy to introduce our WhatsApp bot to help you easily! 
1. Just send ""Hi"" to 74396 05026
2. Share your Id details
3. Register for vaccine 
#TrustHIDCO #TrustNKDA

@debashis_",""
"1385184727062118402","Theirs some serious side effects to Asian people from Chinas vaccine this information comes from within the Asian medical profession",""
"1449907767305703435","In New York...""Broadway Rally for Freedom""!!!  Thousands are going to Protest the vaccine mandates!!!
#GoNewYork!",""
"1384831161793486848","#GretaThunberg to donate 100,000 euros to help with vaccine rollout",""
"1432265805077442568","Why the Australian government has so far failed to support a patent waiver for vaccine equity  via @@SBSNews",""
"1417166735854219270","@BorisJohnson you have just removed freedom of choice from the public.  No vaccine no admittance is removing personal rights.  My condition precludes me from having a vaccine,  I am to become a pariah and unwelcome at large events. That's not the PM I voted for.",""
"1409721024556408844","For those of you reading the headlines from the UK (or Israel) noting that almost half of those dying from the delta variant are fully vaccinated-

and thinking either,
""These vaccines suck"" or
""Delta is TERRIFYING"" -
help yourself to this short thread.",""
"1400735398096113669","""Make no mistake. We are moving heavily into this"" says #ScottyFromDamageControl about mandatory vaccination for aged care staff. Shame the only reason it's come to this is because he's failed to deliver vaccine, hasn't recorded who's been vaccinated
Couldn't run a chook raffle🤦",""
"1382870373063139330","Covid-19 : une troisième dose du vaccin Pfizer sera «probablement» nécessaire  via @Le_Figaro",""
"1443253831362617350","There are more vaccinated people than unvaccinated! Just as there are more democrats than republicans! Just as there are more people who voted for Biden, than for Trump!",""
